4416530,21.580463,101332.5,-0.481695,102.0625,-84.1875,3.3125,-9.73,-0.62,0.89,393,3.366,4.914,7.172,40.44429969,-79.9533201
4416561,21.598139,101340.6797,-1.359549,102.0625,-84.1875,3.3125,-9.78,-0.59,0.89,411,3.109,4.929,7.083,40.44429915,-79.95332235
4416598,21.584883,101341.3281,-1.216765,102.0625,-84.1875,3.3125,-9.77,-0.57,0.91,426,3.393,4.896,7.215,40.44429861,-79.95332461
4416630,21.584883,101337.4531,-1.359549,102.0625,-84.1875,3.3125,-9.77,-0.55,0.83,466,3.355,5.042,7.077,40.44429807,-79.95332686
4416662,21.584883,101325.8281,-1.359549,102.0625,-84.1875,3.3125,-9.75,-0.53,0.85,422,3.304,5.037,7.564,40.44429753,-79.95332911
4416698,21.584883,101337.4531,-0.713987,102.0625,-84.1875,3.3125,-9.76,-0.54,0.77,416,3.343,5.155,7.114,40.44429699,-79.95333137
4416731,21.584883,101345.1953,-1.036773,102.0625,-84.1875,3.3125,-9.74,-0.51,0.84,388,3.416,5.112,7.667,40.44429644,-79.95333362
4416762,21.584883,101341.3281,-1.359549,102.0625,-84.1875,3.3125,-9.76,-0.53,0.72,317,3.398,4.979,7.246,40.4442959,-79.95333588
4416798,21.584883,101337.4531,-1.359549,102.0625,-84.1875,3.3125,-9.74,-0.52,0.76,348,3.406,5.161,7.661,40.44429536,-79.95333813
4416831,21.584883,101329.7031,-1.036773,102.0625,-84.1875,3.3125,-9.76,-0.51,0.64,359,3.197,4.981,7.213,40.44429482,-79.95334038
4416862,21.584883,101329.7031,-0.392196,102.0625,-84.1875,3.3125,-9.78,-0.54,0.7,474,3.402,4.848,7.372,40.44429428,-79.95334264
4416899,21.584883,101333.5781,-1.359549,102.0625,-84.1875,3.3125,-9.77,-0.51,0.68,403,3.342,4.972,7.439,40.44429374,-79.95334489
4416931,21.584883,101333.5781,-1.53853,102.0625,-84.1875,3.3125,-9.75,-0.6,0.82,338,3.232,5.193,7.262,40.4442932,-79.95334714
4416963,21.584883,101337.4531,-1.359549,102.0625,-84.1875,3.3125,-9.73,-0.61,0.87,335,3.352,4.8,7.354,40.44429265,-79.9533494
4416999,21.584883,101341.3281,-1.036773,102.0625,-84.1875,3.3125,-9.75,-0.58,0.94,396,3.159,5.049,7.672,40.44429211,-79.95335165
4417032,21.580463,101347.9922,-1.44904,102.0625,-84.1875,3.3125,-9.75,-0.61,0.89,365,3.183,5.17,7.333,40.44429157,-79.95335391
4417063,21.593721,101343.4766,-1.359549,102.0625,-84.1875,3.3125,-9.72,-0.51,0.86,376,3.153,5.125,7.565,40.44429103,-79.95335616
4417099,21.589302,101342.4063,-1.359549,102.0625,-84.1875,3.3125,-9.72,-0.59,0.87,374,3.204,5.04,7.187,40.44429049,-79.95335841
4417132,21.584883,101333.5781,-1.126266,102.0625,-84.1875,3.3125,-9.74,-0.52,0.85,347,3.16,4.945,7.215,40.44428995,-79.95336067
4417163,21.576044,101331.4219,-1.359549,102.0625,-84.1875,3.3125,-9.73,-0.54,0.85,403,3.402,4.826,7.375,40.4442894,-79.95336292
4417200,21.589302,101338.5313,-1.126266,102.0625,-84.1875,3.3125,-9.76,-0.6,0.78,481,3.459,5.004,7.179,40.44428886,-79.95336517
4417233,21.584883,101337.4531,-0.803483,102.0625,-84.1875,3.3125,-9.76,-0.49,0.78,380,3.168,4.899,7.082,40.44428832,-79.95336743
4417264,21.584883,101337.4531,-0.713987,102.0625,-84.1875,3.3125,-9.78,-0.5,0.65,351,3.459,5.194,7.598,40.44428778,-79.95336968
4417300,21.589302,101334.6563,-0.392196,102.0625,-84.1875,3.3125,-9.75,-0.53,0.68,335,3.419,4.89,7.271,40.44428724,-79.95337194
4417333,21.589302,101334.6563,-0.947279,102.0625,-84.1875,3.3125,-9.77,-0.48,0.64,443,3.209,4.862,7.075,40.4442867,-79.95337419
4417364,21.589302,101342.4063,-0.62449,102.0625,-84.1875,3.3125,-9.74,-0.57,0.81,373,3.384,4.947,7.569,40.44428616,-79.95337644
4417400,21.589302,101342.4063,-1.216765,102.0625,-84.1875,3.3125,-9.74,-0.53,0.72,319,3.178,5.189,7.058,40.44428561,-79.9533787
4417433,21.589302,101338.5313,-1.216765,102.0625,-84.1875,3.3125,-9.72,-0.57,0.95,391,3.462,4.824,7.52,40.44428507,-79.95338095
4417464,21.584883,101341.3281,-0.803483,102.0625,-84.1875,3.3125,-9.74,-0.57,0.81,331,3.203,5.011,7.722,40.44428453,-79.9533832
4417501,21.593721,101343.4766,-0.713987,102.0625,-84.1875,3.3125,-9.78,-0.58,0.98,388,3.458,5.036,7.089,40.44428399,-79.95338546
4417534,21.584883,101329.7031,-0.392196,102.0625,-84.1875,3.3125,-9.74,-0.61,0.83,434,3.469,5.149,7.79,40.44428345,-79.95338771
4417565,21.580463,101340.25,-0.392196,102.0625,-84.1875,3.3125,-9.73,-0.56,0.93,408,3.304,5.042,7.66,40.44428291,-79.95338997
4417601,21.593721,101335.7344,-2.004067,102.0625,-84.1875,3.3125,-9.72,-0.54,0.83,385,3.326,4.897,7.234,40.44428237,-79.95339222
4417634,21.580463,101340.25,-1.359549,102.0625,-84.1875,3.3125,-9.74,-0.57,0.83,383,3.255,5.034,7.102,40.44428182,-79.95339447
4417665,21.580463,101332.5,-1.359549,102.0625,-84.1875,3.3125,-9.75,-0.51,0.74,422,3.413,5.098,7.399,40.44428128,-79.95339673
4417702,21.589302,101342.4063,-0.158891,102.0625,-84.1875,3.3125,-9.77,-0.59,0.77,366,3.321,5.153,7.198,40.44428074,-79.95339898
4417734,21.580463,101336.375,-1.44904,102.0625,-84.1875,3.3125,-9.75,-0.52,0.61,313,3.304,5.119,7.566,40.4442802,-79.95340123
4417766,21.589302,101334.6563,-0.392196,102.0625,-84.1875,3.3125,-9.78,-0.53,0.69,406,3.256,5.045,7.226,40.44427966,-79.95340349
4417802,21.598139,101344.5547,-0.893984,102.0625,-84.1875,3.3125,-9.76,-0.51,0.64,408,3.339,5.022,7.114,40.44427912,-79.95340574
4417835,21.584883,101329.7031,-1.359549,102.0625,-84.1875,3.3125,-9.75,-0.5,0.72,357,3.19,5.158,7.028,40.44427857,-79.953408
4417866,21.580463,101332.5,-1.359549,102.0625,-84.1875,3.3125,-9.75,-0.54,0.77,387,3.478,5.031,7.121,40.44427803,-79.95341025
4417902,21.589302,101334.6563,-2.183036,102.0625,-84.1875,3.3125,-9.72,-0.53,0.8,370,3.193,4.944,7.111,40.44427749,-79.9534125
4417935,21.584883,101341.3281,-0.947279,102.0625,-84.1875,3.3125,-9.74,-0.57,0.92,415,3.495,5.071,7.025,40.44427695,-79.95341476
4417966,21.584883,101337.4531,-0.713987,102.0625,-84.1875,3.3125,-9.73,-0.6,0.94,332,3.252,5.077,7.149,40.44427641,-79.95341701
4418003,21.584883,101333.5781,-1.359549,102.0625,-84.1875,3.3125,-9.74,-0.54,0.94,308,3.38,5.008,7.181,40.44427587,-79.95341926
4418035,21.593721,101327.9844,-2.004067,102.0625,-84.1875,3.3125,-9.71,-0.57,0.92,265,3.312,4.871,7.134,40.44427533,-79.95342152
4418067,21.593721,101339.6094,-1.860285,102.0625,-84.1875,3.3125,-9.74,-0.58,0.86,370,3.346,5.095,7.143,40.44427478,-79.95342377
4418103,21.593721,101335.7344,-0.392196,102.0625,-84.1875,3.3125,-9.74,-0.61,0.88,395,3.381,5.021,7.09,40.44427424,-79.95342603
4418136,21.580463,101332.5,-1.359549,102.0625,-84.1875,3.3125,-9.76,-0.56,0.71,320,3.269,4.804,7.503,40.4442737,-79.95342828
4418167,21.593721,101343.4766,-0.713987,102.0625,-84.1875,3.3125,-9.78,-0.54,0.8,333,3.355,5.03,7.164,40.44427316,-79.95343053
4418203,21.593721,101343.4766,-1.53853,102.0625,-84.1875,3.3125,-9.76,-0.51,0.65,376,3.288,4.958,7.021,40.44427262,-79.95343279
4418236,21.593721,101351.2266,-1.53853,102.0625,-84.1875,3.3125,-9.77,-0.54,0.7,353,3.445,4.913,7.591,40.44427208,-79.95343504
4418267,21.584883,101333.5781,-1.216765,102.0625,-84.1875,3.3125,-9.75,-0.49,0.57,408,3.139,4.997,7.408,40.44427154,-79.95343729
4418304,21.584883,101341.3281,-1.53853,102.0625,-84.1875,3.3125,-9.75,-0.53,0.76,445,3.172,4.922,7.69,40.44427099,-79.95343955
4418337,21.580463,101344.125,-0.713987,102.0625,-84.1875,3.3125,-9.76,-0.5,0.69,403,3.462,5.133,7.483,40.44427045,-79.9534418
4418368,21.584883,101345.1953,-1.126266,102.0625,-84.125,3.3125,-9.75,-0.55,0.86,348,3.339,4.947,7.024,40.44426991,-79.95344406
4418404,21.589302,101342.4063,-1.53853,102.0625,-84.125,3.3125,-9.75,-0.56,0.82,319,3.265,4.813,7.328,40.44426937,-79.95344631
4418437,21.593721,101335.7344,-1.126266,102.0625,-84.125,3.3125,-9.75,-0.52,0.97,368,3.39,5.004,7.375,40.44426883,-79.95344856
4418468,21.584883,101341.3281,-1.359549,102.0625,-84.125,3.3125,-9.74,-0.55,0.89,455,3.173,4.962,7.641,40.44426829,-79.95345082
4418505,21.593721,101343.4766,-1.53853,102.0625,-84.125,3.3125,-9.74,-0.56,0.97,462,3.481,5.052,7.778,40.44426774,-79.95345307
4418537,21.589302,101342.4063,-1.53853,102.0625,-84.125,3.3125,-9.76,-0.52,0.89,317,3.4,5.034,7.754,40.4442672,-79.95345532
4418568,21.593721,101335.7344,-1.53853,102.0625,-84.125,3.3125,-9.74,-0.59,0.89,293,3.467,5.101,7.027,40.44426666,-79.95345758
4418605,21.593721,101339.6094,-0.713987,102.0625,-84.125,3.3125,-9.76,-0.56,0.8,305,3.469,5.177,7.77,40.44426612,-79.95345983
4418638,21.584883,101333.5781,-1.53853,102.0625,-84.125,3.3125,-9.76,-0.55,0.81,426,3.41,4.877,7.66,40.44426558,-79.95346209
4418669,21.589302,101342.4063,-1.44904,102.0625,-84.125,3.3125,-9.77,-0.56,0.69,435,3.301,5,7.376,40.44426504,-79.95346434
4418705,21.593721,101347.3516,-1.53853,102.0625,-84.125,3.3125,-9.74,-0.48,0.69,443,3.389,5.047,7.443,40.4442645,-79.95346659
4418738,21.593721,101339.6094,-0.713987,102.0625,-84.125,3.3125,-9.76,-0.55,0.64,289,3.287,5.088,7.044,40.44426395,-79.95346885
4418769,21.593721,101347.3516,-1.44904,102.0625,-84.125,3.3125,-9.76,-0.49,0.7,333,3.298,5.124,7.687,40.44426341,-79.9534711
4418806,21.584883,101345.1953,-1.126266,102.0625,-84.125,3.3125,-9.72,-0.53,0.81,371,3.451,4.931,7.158,40.44426287,-79.95347336
4418838,21.584883,101333.5781,-0.481695,102.0625,-84.125,3.3125,-9.76,-0.55,0.79,476,3.179,5.126,7.499,40.44426233,-79.95347561
4418870,21.593721,101343.4766,-1.53853,102.0625,-84.125,3.3125,-9.75,-0.57,0.85,405,3.227,4.936,7.486,40.44426179,-79.95347786
4418906,21.584883,101345.1953,-2.273525,102.0625,-84.125,3.3125,-9.76,-0.59,0.76,415,3.176,5.096,7.136,40.44426125,-79.95348012
4418939,21.584883,101341.3281,-1.44904,102.0625,-84.125,3.3125,-9.77,-0.53,0.92,437,3.378,4.883,7.712,40.44426071,-79.95348237
4418970,21.593721,101343.4766,-2.183036,102.0625,-84.125,3.3125,-9.75,-0.53,0.85,446,3.154,5.145,7.108,40.44426016,-79.95348462
4419006,21.593721,101339.6094,-0.893984,102.0625,-84.125,3.3125,-9.74,-0.57,0.98,409,3.39,5,7.139,40.44425962,-79.95348688
4419039,21.584883,101341.3281,-0.982473,102.0625,-84.125,3.3125,-9.75,-0.49,0.78,356,3.243,5.051,7.261,40.44425908,-79.95348913
4419070,21.584883,101333.5781,-1.359549,102.0625,-84.125,3.3125,-9.73,-0.56,0.92,345,3.327,4.895,7.668,40.44425854,-79.95349139
4419107,21.580463,101340.25,-1.036773,102.0625,-84.125,3.3125,-9.79,-0.49,0.73,342,3.382,4.939,7.286,40.444258,-79.95349364
4419139,21.584883,101341.3281,-0.62449,102.0625,-84.125,3.3125,-9.73,-0.54,0.85,382,3.412,5.026,7.343,40.44425746,-79.95349589
4419171,21.589302,101342.4063,-1.53853,102.0625,-84.125,3.3125,-9.75,-0.49,0.62,320,3.277,4.895,7.785,40.44425691,-79.95349815
4419207,21.593721,101343.4766,-1.216765,102.0625,-84.125,3.3125,-9.75,-0.53,0.84,360,3.183,5.156,7.482,40.44425637,-79.9535004
4419240,21.593721,101335.7344,-2.004067,102.0625,-84.125,3.3125,-9.78,-0.5,0.48,345,3.201,4.973,7.727,40.44425583,-79.95350265
4419271,21.589302,101342.4063,-1.036773,102.0625,-84.125,3.3125,-9.76,-0.53,0.81,287,3.339,4.859,7.232,40.44425529,-79.95350491
4419307,21.593721,101339.6094,-1.53853,102.0625,-84.125,3.3125,-9.77,-0.6,0.72,393,3.203,5.04,7.031,40.44425475,-79.95350716
4419340,21.589302,101338.5313,-0.713987,102.0625,-84.125,3.3125,-9.76,-0.56,0.86,400,3.201,4.834,7.076,40.44425421,-79.95350942
4419371,21.589302,101330.7813,-0.713987,102.0625,-84.125,3.3125,-9.76,-0.6,0.85,411,3.297,4.813,7.629,40.44425367,-79.95351167
4419408,21.584883,101333.5781,-0.713987,102.0625,-84.125,3.3125,-9.73,-0.59,0.83,452,3.361,5.135,7.581,40.44425312,-79.95351392
4419441,21.584883,101341.3281,-1.44904,102.0625,-84.125,3.3125,-9.74,-0.54,0.95,342,3.357,5.162,7.766,40.44425258,-79.95351618
4419472,21.584883,101341.3281,-1.44904,102.0625,-84.125,3.3125,-9.79,-0.57,0.85,400,3.211,4.898,7.351,40.44425204,-79.95351843
4419508,21.589302,101338.5313,-0.713987,102.0625,-84.125,3.3125,-9.75,-0.51,0.92,411,3.335,4.894,7.361,40.4442515,-79.95352068
4419541,21.584883,101341.3281,-1.359549,102,-84.125,3.3125,-9.75,-0.54,0.84,398,3.414,4.969,7.363,40.44425096,-79.95352294
4419572,21.584883,101341.3281,-1.53853,102,-84.125,3.3125,-9.75,-0.52,0.89,365,3.2,5.195,7.478,40.44425042,-79.95352519
4419609,21.589302,101350.1484,-0.392196,102,-84.125,3.3125,-9.78,-0.51,0.74,412,3.278,4.837,7.394,40.44424988,-79.95352745
4419641,21.589302,101338.5313,-1.53853,102,-84.125,3.3125,-9.76,-0.56,0.81,376,3.497,5.174,7.405,40.44424933,-79.9535297
4419673,21.593721,101343.4766,-0.893984,102,-84.125,3.3125,-9.77,-0.47,0.64,424,3.238,4.855,7.051,40.44424879,-79.95353195
4419709,21.589302,101334.6563,-0.06939,102,-84.125,3.3125,-9.77,-0.52,0.74,426,3.143,4.869,7.141,40.44424825,-79.95353421
4419742,21.593721,101343.4766,-0.893984,102,-84.125,3.25,-9.76,-0.5,0.56,419,3.118,4.846,7.713,40.44424771,-79.95353646
4419773,21.593721,101335.7344,-1.359549,102,-84.1875,3.25,-9.72,-0.55,0.76,353,3.159,5.15,7.431,40.44424717,-79.95353871
4419809,21.593721,101343.4766,-1.126266,102,-84.125,3.25,-9.75,-0.57,0.7,399,3.15,4.859,7.395,40.44424663,-79.95354097
4419842,21.589302,101342.4063,-0.893984,102,-84.125,3.25,-9.74,-0.57,0.93,428,3.101,5.192,7.678,40.44424608,-79.95354322
4419873,21.584883,101333.5781,-0.392196,102,-84.125,3.25,-9.76,-0.64,0.88,414,3.145,4.904,7.249,40.44424554,-79.95354548
4419910,21.580463,101340.25,-1.628019,102,-84.125,3.25,-9.74,-0.62,0.86,412,3.349,5.087,7.672,40.444245,-79.95354773
4419942,21.584883,101333.5781,-1.036773,102,-84.0625,3.25,-9.75,-0.61,0.91,412,3.201,5.138,7.015,40.44424446,-79.95354998
4419974,21.589302,101326.9063,-1.359549,102,-84.0625,3.3125,-9.78,-0.55,0.79,388,3.155,4.901,7.086,40.44424392,-79.95355224
4420010,21.589302,101342.4063,-1.216765,102,-84.0625,3.3125,-9.72,-0.56,0.99,377,3.428,4.835,7.473,40.44424338,-79.95355449
4420043,21.593721,101343.4766,-2.183036,102,-84.0625,3.3125,-9.75,-0.54,0.68,476,3.233,5.012,7.662,40.44424284,-79.95355674
4420074,21.598139,101344.5547,-0.158891,102,-84.0625,3.25,-9.74,-0.52,0.88,362,3.104,5.012,7.571,40.44424229,-79.953559
4420110,21.593721,101327.9844,-1.359549,102,-84.0625,3.25,-9.78,-0.53,0.69,379,3.154,5.066,7.775,40.44424175,-79.95356125
4420143,21.598139,101336.8047,-0.713987,102,-84.125,3.25,-9.74,-0.49,0.81,396,3.424,4.849,7.042,40.44424121,-79.95356351
4420174,21.584883,101337.4531,-0.893984,102,-84.125,3.25,-9.77,-0.5,0.66,440,3.359,4.948,7.526,40.44424067,-79.95356576
4420211,21.584883,101337.4531,-1.359549,102,-84.125,3.25,-9.74,-0.5,0.68,408,3.129,5.078,7.085,40.44424013,-79.95356801
4420244,21.589302,101342.4063,-0.713987,102,-84.125,3.25,-9.76,-0.51,0.7,398,3.134,4.932,7.492,40.44423959,-79.95357027
4420275,21.598139,101344.5547,-0.803483,102,-84.125,3.25,-9.76,-0.5,0.77,381,3.201,4.864,7.474,40.44423905,-79.95357252
4420311,21.584883,101333.5781,-0.893984,102,-84.125,3.25,-9.74,-0.53,0.85,403,3.23,4.902,7.431,40.4442385,-79.95357477
4420346,21.584883,101333.5781,-1.359549,102,-84.125,3.25,-9.74,-0.6,0.85,418,3.134,4.894,7.794,40.44423796,-79.95357703
4420377,21.593721,101335.7344,-0.803483,102,-84.125,3.25,-9.74,-0.57,1.02,374,3.158,5.021,7.645,40.44423742,-79.95357928
4420413,21.584883,101341.3281,-2.004067,102,-84.125,3.25,-9.7,-0.57,0.87,432,3.133,5.125,7.37,40.44423688,-79.95358154
4420445,21.576044,101339.1719,-0.534992,102,-84.125,3.25,-9.73,-0.63,0.91,496,3.47,4.934,7.453,40.44423634,-79.95358379
4420481,21.576044,101339.1719,-1.825094,102,-84.125,3.25,-9.75,-0.58,0.81,402,3.26,4.819,7.568,40.4442358,-79.95358604
4420518,21.584883,101345.1953,-1.53853,102,-84.125,3.25,-9.75,-0.58,0.87,396,3.374,5.078,7.049,40.44423525,-79.9535883
4420554,21.584883,101333.5781,-1.359549,102,-84.125,3.25,-9.78,-0.54,0.68,438,3.187,4.884,7.145,40.44423471,-79.95359055
4420585,21.584883,101333.5781,-1.359549,102,-84.125,3.25,-9.74,-0.53,0.74,359,3.334,4.819,7.121,40.44423417,-79.9535928
4420622,21.584883,101337.4531,-1.126266,102,-84.125,3.25,-9.75,-0.53,0.67,353,3.134,5.084,7.451,40.44423363,-79.95359506
4420655,21.584883,101341.3281,-0.392196,102,-84.125,3.25,-9.76,-0.5,0.77,384,3.158,5.053,7.018,40.44423309,-79.95359731
4420686,21.584883,101349.0703,-1.913575,102,-84.125,3.25,-9.73,-0.51,0.65,448,3.396,4.94,7.663,40.44423255,-79.95359957
4420722,21.593721,101343.4766,-1.44904,102,-84.125,3.25,-9.78,-0.53,0.8,420,3.261,4.802,7.777,40.44423201,-79.95360182
4420755,21.589302,101334.6563,-0.713987,102,-84.125,3.25,-9.77,-0.52,0.76,431,3.324,5.02,7.042,40.44423146,-79.95360407
4420787,21.589302,101350.1484,-1.359549,102,-84.0625,3.25,-9.76,-0.54,0.82,380,3.48,4.956,7.594,40.44423092,-79.95360633
4420823,21.589302,101350.1484,-1.126266,102,-84.0625,3.25,-9.74,-0.53,0.81,385,3.253,4.849,7.519,40.44423038,-79.95360858
4420856,21.589302,101334.6563,-1.860285,102,-84.0625,3.25,-9.73,-0.57,0.98,388,3.434,4.898,7.114,40.44422984,-79.95361083
4420887,21.589302,101334.6563,-1.036773,102,-84.0625,3.25,-9.74,-0.57,0.87,384,3.2,5.057,7.776,40.4442293,-79.95361309
4420917,21.593721,101335.7344,-1.359549,102,-84.0625,3.25,-9.73,-0.6,0.97,382,3.472,5.097,7.207,40.44422876,-79.95361534
4420953,21.584883,101341.3281,-1.359549,102,-84.0625,3.25,-9.72,-0.62,0.85,332,3.398,4.872,7.432,40.44422822,-79.9536176
4420986,21.584883,101333.5781,-1.359549,102,-84.0625,3.25,-9.75,-0.61,0.85,414,3.16,5.048,7.514,40.44422767,-79.95361985
4421017,21.589302,101342.4063,-0.713987,102,-84.0625,3.25,-9.76,-0.57,0.73,472,3.489,4.91,7.134,40.44422713,-79.9536221
4421048,21.576044,101339.1719,-1.359549,102,-84.0625,3.25,-9.77,-0.54,0.69,334,3.191,4.917,7.144,40.44422659,-79.95362436
4421078,21.584883,101341.3281,-1.44904,102,-84.0625,3.25,-9.73,-0.55,0.74,385,3.239,4.983,7.068,40.44422605,-79.95362661
4421109,21.589302,101330.7813,-0.713987,102,-84.0625,3.25,-9.76,-0.5,0.58,341,3.424,5.015,7.673,40.44422551,-79.95362886
4421144,21.589302,101342.4063,-1.913575,102,-84.125,3.25,-9.77,-0.54,0.74,411,3.211,5.016,7.135,40.44422497,-79.95363112
4421177,21.584883,101341.3281,-2.004067,102,-84.125,3.25,-9.79,-0.49,0.71,402,3.198,5.111,7.027,40.44422442,-79.95363337
4421208,21.584883,101345.1953,-1.359549,102,-84.125,3.25,-9.71,-0.51,0.82,354,3.479,5.105,7.298,40.44422388,-79.95363563
4421239,21.584883,101352.9453,-1.359549,101.9375,-84.0625,3.25,-9.74,-0.55,0.78,416,3.309,5.03,7.799,40.44422334,-79.95363788
4421275,21.584883,101341.3281,-1.270058,101.9375,-84.0625,3.25,-9.75,-0.5,0.88,366,3.467,4.903,7.735,40.4442228,-79.95364013
4421307,21.576044,101339.1719,-2.004067,101.9375,-84.0625,3.25,-9.75,-0.54,0.85,381,3.379,5.124,7.283,40.44422226,-79.95364239
4421339,21.584883,101349.0703,-1.036773,101.9375,-84.0625,3.25,-9.77,-0.52,0.88,397,3.109,5.142,7.753,40.44422172,-79.95364464
4421369,21.576044,101346.9219,-1.270058,101.9375,-84.0625,3.25,-9.77,-0.48,0.94,371,3.179,5.091,7.533,40.44422118,-79.95364689
4421405,21.589302,101350.1484,-0.713987,101.9375,-84.0625,3.25,-9.76,-0.59,0.92,412,3.197,4.997,7.621,40.44422063,-79.95364915
